physical_score,consensus_score,temporal_score,reputation_score,is_flood
0.7353685716834206,0.9522150583878485,0.599222838079302,0.7704321605243397,True
0.824481129144606,0.898829020587923,0.9308405116354859,0.7621774599432961,True
0.8378817157562848,0.8577984423133233,0.5734715524005808,0.5047973496609331,True
0.7538881054376322,0.9557810999561058,0.4954695324188772,0.9708313172974601,True
0.7793709829780662,0.9145089047065029,0.8568919684790887,0.8433868074887692,True
0.8456467420837199,0.8811599778342504,0.6879945136522141,0.8443655202164482,True
0.7460252332989324,0.9295639076163574,0.6237449655638478,0.8088628314117422,True
0.6653774764668268,0.692567157383339,0.6657624593703816,0.5564406369601496,True
0.8184145419408957,0.8537865704246382,0.8438173169496501,0.913497339517942,True
0.4801054669952755,0.7829130479553217,0.519442327976135,0.7335891688845058,True
0.8436679690301484,0.6046668312025628,0.3335762152028653,0.9352231702283907,True
0.8373180352813855,0.8094456009049423,0.810844797254477,0.8429513922879243,True
0.8209773712242806,0.9120504407196656,0.7564672859696936,0.8238829374314425,True
0.8021020874673092,0.5583245304172549,0.8650484789593574,0.6429946403790233,True
0.8895287040370252,0.917941918013192,0.5287709140636222,0.7435651331865918,True
0.8988038264585817,0.4526578576535555,0.4003938755172615,0.883465840515594,True
0.891025740896787,0.8990004130841837,0.47112822119804737,0.9098235302408446,True
0.5281195079818839,0.803679773905797,0.9076952705641455,0.7219898415892059,True
0.7258048164198461,0.7145782623447889,0.5514118287085521,0.9549116758244747,True
0.8278964344741073,0.7259876588904908,0.48914219552416777,0.5690136821343355,True
0.9156266337294414,0.9290383568222931,0.59445712123197,0.4691845479299257,True
0.9280314337652735,0.9227022762277797,0.7928927816991514,0.8871626538046267,True
0.6011267978203663,0.5629656384962788,0.5082764363865447,0.5964122851446839,True
0.8247777624182225,0.6202776514340562,0.6198856060836527,0.5129088016192804,True
0.7430345043909246,0.764831822144726,0.5794357169521943,0.8215745829672201,True
0.7799201938057084,0.9258442448689176,0.47893987371115637,0.8653504781430373,True
0.7435945085447747,0.8262891113340176,0.6026660977728394,0.8102302539468884,True
0.8855581118442939,0.7392924571433864,0.33379617656604577,0.7141164889537448,True
0.6436351361600489,0.7891056796991779,0.708023384549043,0.49918336419631015,True
0.7719006656944319,0.5501345589797837,0.6979238038407087,0.6943587388418315,True
0.9438019274523207,0.8571005006420708,0.4466716473179083,0.81429851838125,True
0.9281767625731604,0.8839951734683671,0.4126721071068644,0.6196013196681829,True
0.6143412123104665,0.64432867592727,0.45039242762391396,0.8167836442827295,True
0.9475386665493616,0.9121303518948909,0.8104603362762267,0.8030018251388187,True
0.9015614382682285,0.9232847246047926,0.7584552057064086,0.47385743647164563,True
0.8145445283881044,0.8428458808114956,0.646981016567414,0.8352083814019832,True
0.7755774858837929,0.9046072520710505,0.6759238462049681,0.9313915066988244,True
0.9149371181625807,0.7113177882969055,0.6647594900898839,0.9186630332801393,True
0.8711129319411208,0.8144911462561223,0.6532251323523031,0.8006489882250355,True
0.7698277647898445,0.5636335318012169,0.816338015396179,0.4670821028968764,True
0.9329271808390696,0.8138651168498112,0.7428104595908475,0.9476557133377613,True
0.7750106599293395,0.6773601459377654,0.5360347513114878,0.746447775959801,True
0.885850676652117,0.9429954455798111,0.7280207992712129,0.7877769134659494,True
0.8111029473972566,0.9398598279644238,0.5796793589666411,0.42348031319559026,True
0.3992706928299673,0.6192411561472233,0.8200351681720627,0.7748217437869996,True
0.6648027530172212,0.8995264635722773,0.9558189879581086,0.8637784972764792,True
0.6093303116223383,0.6029383054592787,0.8146545071307438,0.8124190549918366,True
0.7593979970741133,0.7193566404769846,0.3922856251782918,0.8665618199990731,True
0.7717411482226616,0.95468588458358,0.9373667839228785,0.8661746428517842,True
0.9029859648865662,0.9884994821107714,0.6773037249400473,0.9081930011901717,True
0.7776940820697558,0.8681962197241959,0.7116090829352556,0.7137531510084247,True
0.5807998586403254,0.8688519353000586,0.6019276426089188,0.7502115604119625,True
0.7818813521746574,0.7481712144015523,0.8726838864859008,0.6839655071095411,True
0.8982825110316437,0.7559167281961126,0.6300952723793982,0.6628017804109154,True
0.5735237132521532,0.7312178450498535,0.7167121589008271,0.7522662019668425,True
0.9605056746718341,0.7919659308193094,0.6507121235547729,0.8066845696129119,True
0.701565678038332,0.8499759263902534,0.4940431487985823,0.4280711188687144,True
0.9677042685780193,0.6674673773184691,0.6062104333491899,0.7047038941346853,True
0.5331281966428819,0.8617025773264255,0.6346069247993981,0.872643466702262,True
0.9020153174836802,0.8272992434580154,0.4369324634139236,0.7869232554827443,True
0.883582968254159,0.5413981568438391,0.5017355962887645,0.8477824013180464,True
0.7078438839414712,0.7898108379250963,0.8947869779033468,0.9058773373959339,True
0.7330711784213213,0.8725841116607151,0.7668790996380038,0.7706730214544472,True
0.8542188936798667,0.7337363042594446,0.9214812944719244,0.5598836297063312,True
0.6815706895171183,0.8742766488003423,0.7576027293741554,0.8267126711894991,True
0.9743125980812217,0.85335730082955,0.6870168261107972,0.95602383388701,True
0.87549508919783,0.8983894743311903,0.8580178907128571,0.6876228136122814,True
0.6691624306753132,0.5882795483609167,0.5422550413333675,0.6125662305672211,True
0.8583978411371581,0.9102803104575091,0.5590226914757086,0.8092561388319442,True
0.8858723839091617,0.6472403536152272,0.6166835990710965,0.7978179244246374,True
0.8719179239275147,0.8749670143557966,0.6731775912846255,0.7809434158480185,True
0.6960139221996083,0.8824222730785382,0.6144513154809225,0.9966295414416679,True
0.7149893627360647,0.9580013886182528,0.5899369219096984,0.7126443070304475,True
0.6112714531555912,0.9313096164518586,0.8567262845586737,0.7585168719569105,True
0.9291835051112762,0.7478565666403553,0.695384968686885,0.8402915104906231,True
0.6642567834853134,0.940124367824622,0.4761905114225548,0.8669714697545132,True
0.49392444961842014,0.9279084925990256,0.3564545902209337,0.8210490848687272,True
0.8478557534886532,0.9375625865958913,0.86105413412509,0.6642618611028202,True
0.9190316469273101,0.9001158499424057,0.6308712489983196,0.8704685573867732,True
0.8992864576369616,0.8593051320011085,0.7945764462490145,0.8721865444071936,True
0.6635956724470821,0.8012924240197712,0.9279941085626189,0.7117785908882848,True
0.7820139162423396,0.8070330456378277,0.7561797064804089,0.945071979762919,True
0.7412181272477293,0.8905529155452883,0.6268692912496694,0.525126523923082,True
0.7220503239460504,0.9272157194032309,0.5971634024241156,0.908379780494573,True
0.8814903623271673,0.7931773301796341,0.6719536253111532,0.605820879233707,True
0.9151303255867468,0.7292223434461537,0.7529618005721572,0.8407659105660888,True
0.9585022966837299,0.7921615345816123,0.7111522909213469,0.5832316606703083,True
0.929920675459466,0.7550935971000432,0.5969533500306888,0.7001920027343694,True
0.89074707241188,0.816748162578548,0.9061753532756452,0.7316888015717652,True
0.9198846791225755,0.7386450175502218,0.7098313801057426,0.611026445217411,True
0.9439715670101542,0.8452287350567884,0.568213090543046,0.5896298488287162,True
0.8629087640671035,0.5716848364829701,0.7243107258436882,0.6437484084934803,True
0.677206294854952,0.8188991648214848,0.5011032583412085,0.6683770552399496,True
0.8074284951526444,0.9016411882995037,0.5963985660010965,0.9621651155137784,True
0.9376666651223146,0.8604753479581584,0.7515609296123812,0.968732623182718,True
0.8176539600361171,0.8476189906732855,0.7572266403294907,0.46823602393781355,True
0.8975309794999088,0.8926619757048024,0.8252161084516348,0.8579306334402077,True
0.8669968838489833,0.7891949210972414,0.4843070567094037,0.8406399334419101,True
0.7268155949638142,0.9492635589562871,0.7286062443220594,0.8791768466794542,True
0.8896313829018352,0.7754183415254378,0.7584087897050953,0.8518657235710517,True
0.8120128334963084,0.8605549186925303,0.46287757882833763,0.91413305383111,True
0.9335907532313324,0.7503894873232475,0.8998018001653777,0.6780193021717301,True
0.9462116833041139,0.6933588308838557,0.8291126718611683,0.9137451542291384,True
0.8327346411949549,0.9524880468001288,0.45782734356048316,0.6466450340655521,True
0.8333286800161268,0.8766403488787965,0.6789562812097802,0.6965807462962396,True
0.8848275596905001,0.8778095023325774,0.4947810751417544,0.86189441346708,True
0.8753350917000923,0.7892207258927845,0.3299001942712429,0.7066714785535659,True
0.8823487916269218,0.7538595154808772,0.8246464281464667,0.9267080957370671,True
0.9116397601533153,0.9678489806087787,0.7295447870959513,0.691678865055784,True
0.7992221584803781,0.6266655894469922,0.4826212049822299,0.8524348494663103,True
0.8952221067100757,0.854834309088635,0.8029904360967387,0.5100600858183962,True
0.9003823571722025,0.867405467835054,0.6957563286434799,0.7640170778928597,True
0.863155168682036,0.8117080563969701,0.5723997641384012,0.8871581109412197,True
0.8933994801712389,0.8459206846713552,0.6722525758207346,0.6084829533527967,True
0.9209656165877544,0.9543322050720161,0.44160278763697547,0.9439266769685655,True
0.8972108751834424,0.8481012593355587,0.827006471776632,0.5446986674220096,True
0.8862981548585281,0.8415614359870331,0.77927703418653,0.8225158455284739,True
0.9321593451215103,0.6695794812762462,0.6597487273656025,0.6676917768793525,True
0.719479129932806,0.7247301321531955,0.8643652306617429,0.9139974565291071,True
0.5111088692736745,0.6178516392621869,0.9094359730100252,0.7692702029718828,True
0.7626829523111484,0.6742071741998931,0.47090162281108394,0.6478971952399128,True
0.8772627587991912,0.8928070019727445,0.7922522584500853,0.7789130980273973,True
0.7765345031615121,0.5850756545464789,0.6642483830100008,0.9299831949501437,True
0.8621520267234993,0.5845582106352899,0.8583342062734571,0.9459578508202316,True
0.748519443300653,0.8832709593476443,0.6040138893723555,0.9138868945143507,True
0.7000810860921309,0.6944023874226607,0.39072611199085266,0.9128077625506303,True
0.6456640027326045,0.637333006426452,0.7489406482303458,0.9048656033981274,True
0.5916957388736199,0.8888225207729449,0.7939225512764794,0.7122405816066657,True
0.7332969469483879,0.6571522209575978,0.7219703665014312,0.6545399637674479,True
0.8253622235892301,0.9536161902819154,0.6781744116742723,0.95028212124213,True
0.6493309389883474,0.8809200505317024,0.7082902256139937,0.8693497936278591,True
0.4920114449373208,0.9485458056399111,0.78715772863502,0.8623127869180924,True
0.8281028999057253,0.8136929926571004,0.8572659001582151,0.7225045566452519,True
0.6280601879697711,0.9946611413611188,0.579124198239186,0.8674228462673976,True
0.9225278645761587,0.7898498276944502,0.7024643590339813,0.5200136483967879,True
0.8010720664425738,0.9201156498938586,0.8407969387082322,0.6238765885105934,True
0.9851975249851164,0.9621441910523643,0.4618205005276292,0.7652950706763487,True
0.6761269713831635,0.7172088288936037,0.7154024870291613,0.9178652325387501,True
0.8079242900082811,0.7387066077524226,0.8099759745825516,0.8056459783192217,True
0.8315841171269702,0.7475662003034896,0.6292905740007827,0.9489917651984837,True
0.7810031994698354,0.7788398966754563,0.8950934421116037,0.7186574385888358,True
0.8407458672033017,0.9354615502207504,0.7718921679895459,0.7496890557060053,True
0.7823652594352203,0.8923121280854133,0.7572228877166591,0.7625823315029133,True
0.7741671845849795,0.8044398871353255,0.7418397187025307,0.9520313870339083,True
0.7786916800330845,0.9195274973290369,0.55437459759179,0.7624046183941622,True
0.925165523116762,0.8670041193310342,0.6864778092845533,0.6776730674696179,True
0.6932912272522619,0.7098419327815607,0.872726828192507,0.762479181770686,True
0.8723137185344649,0.949745201583316,0.41137332102387064,0.8452337766690362,True
0.8643703169189779,0.8303375494610746,0.8501115794352724,0.96528960679397,True
0.8131629179705347,0.8413345707463651,0.6121621954722315,0.4837900603971845,True
0.8565445343475213,0.952667404072562,0.666273388983408,0.8737133154381194,True
0.549472768771828,0.8655982429425045,0.5477985906237776,0.8788753293092944,True
0.6265419844626999,0.8813123283626662,0.3970001959751045,0.660984677750583,True
0.7507671330530308,0.5901412300461873,0.7732708272777276,0.9484880490656696,True
0.7332196026304038,0.8255187889798231,0.6296760117773089,0.7925257296041835,True
0.8859889755343251,0.6352644754268821,0.795468736613405,0.780777406939111,True
0.761204383221192,0.7925165004516539,0.3911560391083357,0.5388621193913816,True
0.7621800511543315,0.8901795732047686,0.6301472583029213,0.7383334215443405,True
0.5925842452169784,0.8842190212675176,0.8217170039428617,0.4129090061824207,True
0.9137297839085781,0.7766697044539015,0.6912418743153392,0.7187389707860935,True
0.7669203712434249,0.7479607122676473,0.8918969828502609,0.7771856611222991,True
0.8067662724274736,0.6178825527856877,0.7036415199552751,0.6484411841383199,True
0.8013326869909405,0.6998687855660134,0.7865343831095892,0.7836447723938281,True
0.7875540518977004,0.7233712768633386,0.7543371279702218,0.773625105924333,True
0.7237149345531472,0.5383923720373083,0.7426256973568344,0.6085499469554554,True
0.5604456156371509,0.6612050421615664,0.7026748438219291,0.3152489552338948,True
0.6096405240148387,0.5164686268478691,0.5525634482358145,0.5608812732927468,True
0.777624609171015,0.5737737788296761,0.7974296638725237,0.567120133397354,True
0.8304058736377703,0.39188317822996366,0.6773429487858946,0.9637664357662976,True
0.8048198248626458,0.6534068585313068,0.45390685371122175,0.6551530370727106,True
0.6913400753428373,0.7555224819008097,0.7770703273998278,0.6239868932062854,True
0.6491877810169657,0.7191056296513626,0.5029585115274778,0.8342460664524374,True
0.5208519489331395,0.6251675434004016,0.5719945559169686,0.9034806070193904,True
0.9887065406368376,0.986320260234079,0.6854471016428169,0.7725752516367069,True
0.9674080901907577,0.8910045182529979,0.6763176811238653,0.6726028033586114,True
0.8639692514012364,0.6869711867269288,0.6651866099025027,0.6561893958816067,True
0.7948032665492878,0.8426611822083991,0.6252120945071024,0.9387464901740982,True
0.798881956757436,0.5762833587087077,0.842588083325222,0.9333128905026149,True
0.9421122440225606,0.6811000735814186,0.7883685012771358,0.712077539770547,True
0.8164039600514634,0.7275872399110219,0.6429175341771379,0.8588054436026823,True
0.9360381764700434,0.6956850482248907,0.5625548860680737,0.906186039561381,True
0.8360881044143756,0.674074481868727,0.8268772783183419,0.44852145129113624,True
0.6848513612200317,0.9039645452885757,0.8032374243535201,0.5924860442343111,True
0.5974892319442405,0.777194046900573,0.8307423593948255,0.6312715329119009,True
0.7181727465218211,0.8537294917258891,0.569008482812778,0.8894098959040605,True
0.9452549529012376,0.8114228086027767,0.7690873861697267,0.9138873589312906,True
0.9249995885913648,0.49738099512400635,0.7326519535527795,0.807202313499382,True
0.6499951984814017,0.708697179985524,0.5651956853376523,0.6276587767611987,True
0.9565621511248238,0.8438882486276642,0.3614454518864466,0.6362262964495333,True
0.7868501235006257,0.7628117436210122,0.7182825005725757,0.7743186332958575,True
0.9808441364538178,0.8875448222940279,0.8146820496165272,0.5404883614362608,True
0.7236670346157675,0.8981248276590525,0.6985455100350823,0.8376679436559332,True
0.964725999464435,0.9420372002251929,0.8114434163944365,0.8754271706018473,True
0.9491511837299944,0.6729598895087535,0.8157189827852178,0.6806523086672945,True
0.8565902634880341,0.9269089690082396,0.7302268115277663,0.6704730498513436,True
0.9807095094748786,0.8832898161035785,0.7478651749318654,0.979160238443554,True
0.7247668677631235,0.9285554907405339,0.6032538431669656,0.7693388087726778,True
0.7940349216172616,0.7488392084278092,0.7446380717166771,0.8984513829909438,True
0.6313492219694433,0.6307217827007865,0.5539791867146849,0.6568800536020828,True
0.6997613449878106,0.9247813928607522,0.619489775099019,0.705009452109344,True
0.8595258249755248,0.884026122735328,0.6988969491717082,0.36516604679285725,True
0.5252794026287173,0.8102194107779742,0.7426005007895925,0.8108273671103742,True
0.7925905934350393,0.6262060030311563,0.43648710857756384,0.9169972148367113,True
0.5085912090370398,0.6853414419330155,0.8933477910289943,0.8846064883855929,True
0.5692629012540363,0.89085183191846,0.6720076965893911,0.7283724545388834,True
0.762655203570865,0.6773548426357763,0.7529946837726762,0.8932064865268163,True
0.7009463651636011,0.6304494032707306,0.8221544211312624,0.7557094522524558,True
0.5848237635871733,0.7121936350236723,0.4429302073108924,0.8468944962846638,True
0.9072073248680144,0.5997965535163784,0.7096562925364621,0.8750323767296665,True
0.9185769765216454,0.6116996420851714,0.7312951690566152,0.8562079966579822,True
0.9798950257646897,0.6272231355254422,0.8169935797687039,0.7977243251927174,True
0.8740048096721329,0.7705994929226495,0.6415535274754446,0.6272863166678335,True
0.7113023814117426,0.7395734595350403,0.6406845562571812,0.9003132415940625,True
0.7923047253332899,0.5983906130855996,0.45309722493457166,0.7789860076691363,True
0.7712326164784649,0.5955875582427034,0.4986475521579954,0.8759944588975284,True
0.6727389171061887,0.7901826960509405,0.48026793499054726,0.7192693587926645,True
0.7806216304836939,0.6611783808337961,0.7154343386205967,0.920662033279908,True
0.9000000614802341,0.858759758771923,0.6879268202621189,0.7597372502469446,True
0.9163383347574614,0.8079821254404852,0.769773480289319,0.7926822213498358,True
0.8678649961508204,0.9390917817365128,0.7166014204902883,0.8957427617120644,True
0.8819425231389374,0.7179236960981421,0.8046560750128091,0.7767876844681941,True
0.7218270364005822,0.6344481237694551,0.6368971554947885,0.7266918665273698,True
0.6791687780132796,0.6115583602367757,0.7420596766727222,0.8797071683755591,True
0.5423887629717528,0.6427900591142449,0.5614373316065752,0.8896498227059777,True
0.7728508974204,0.5576617266183431,0.795762621739585,0.673554455374929,True
0.8921098311652769,0.9527497135000903,0.6382763932970826,0.9264006079802017,True
0.680876134655763,0.6484112627605386,0.8616364503322467,0.5852803254366676,True
0.7717738711848087,0.926478361188001,0.5743718210712933,0.9493906569308154,True
0.9564020906780775,0.8199109400935918,0.5753825023960136,0.8729026068825133,True
0.6399213749142278,0.9103373008812505,0.7275149642222941,0.9454963545080335,True
0.8050355537314109,0.849632609942624,0.8788903669967749,0.4973368594939369,True
0.7985732342674249,0.662904843106177,0.719292397799591,0.6522863931828793,True
0.6473467239421625,0.836279869110348,0.4174030061421822,0.7507781611081807,True
0.7510319085392909,0.8686051820477408,0.48511101510166743,0.6294989221301719,True
0.7354910080967788,0.7576638377085343,0.7024009579114139,0.8142327447005473,True
0.9238056838438216,0.7226316658952463,0.8492882557764738,0.7622807283064665,True
0.8448673856541892,0.8216193218313399,0.7923204961273188,0.743161545481018,True
0.8877807214448129,0.9369736899494798,0.6925105880803696,0.9811916582093505,True
0.9821331187411989,0.5644084550445163,0.7208655386229308,0.790772361797859,True
0.9540749853920661,0.7815463241723889,0.8892218384178937,0.9372952519834563,True
0.9073384496598549,0.8452662428839491,0.6532927750348811,0.7907197856478393,True
0.6945225256970232,0.7639962615174858,0.6664224526314949,0.9366459579296622,True
0.6231288201780502,0.7188429756454318,0.8636834404252356,0.8049480904325074,True
0.8282680953195667,0.6732992538508916,0.6939577643572665,0.7173262224299538,True
0.9065506875457412,0.7856738012979528,0.6836988227471907,0.8928481098460248,True
0.9514570333606164,0.5847865701496429,0.7983667445665112,0.5806369844057607,True
0.8269345554556246,0.5672651665259032,0.5919216838775215,0.778707612774415,True
0.926240375095549,0.9165436759190931,0.7994104163902341,0.7931193733420493,True
0.8627602469400211,0.7503709925875319,0.5122187452404886,0.5695376552370756,True
0.5838393460114162,0.9055316771325961,0.6127795271162748,0.7469607985691188,True
0.9732663541907589,0.7764548177458012,0.8039904437994279,0.6444140297195879,True
0.9541112382491462,0.9191180952658126,0.8324771609122084,0.9397158209901227,True
0.7483588805153785,0.8216592827211342,0.4848896791047721,0.8286628702005636,True
0.8037223225014748,0.7580784833099476,0.5668636420949215,0.8511783646979642,True
0.8973143932884352,0.8657789180472486,0.489046961852392,0.8023052633852491,True
0.7337295118711971,0.9664672429401124,0.6810671042197041,0.8820938753779314,True
0.8749803751687737,0.9678073310107864,0.45862478348860014,0.8087461618177831,True
0.6628855080262397,0.6819381632360617,0.7937885891819818,0.8552971471496572,True
0.7048043508895647,0.5907227531958953,0.7141942869190261,0.7534005891471244,True
0.767247569509356,0.4203943449055786,0.5675990950456526,0.6661009013574599,True
0.8055864700821996,0.8905635374987072,0.6959428704156118,0.6935360864708793,True
0.9565347478832839,0.819814483014052,0.5596213540725248,0.6513671471033845,True
0.9229450600888242,0.7522105541639478,0.6433267271497272,0.5605082312481592,True
0.8001969519282414,0.5307946328345242,0.6379130420979048,0.6533846380451621,True
0.9024441290765127,0.8002563767255213,0.7343642177806731,0.7289520437052877,True
0.9267418262629077,0.6718137053139902,0.7645292391304533,0.7949984844046395,True
0.8109718717707246,0.9663596474319596,0.5053147914059981,0.9217125064269218,True
0.6703726019688776,0.5677484784503886,0.6471050406623421,0.8840618852611668,True
0.97507010412768,0.7106031486026082,0.7237597677926332,0.9079502537577944,True
0.8280153709229826,0.930553747937529,0.6594138888741122,0.4984513931563938,True
0.8833498540892538,0.8194237085702479,0.9049993999548961,0.7929349581543613,True
0.9825820458389887,0.8205073911931969,0.8049099511561515,0.9717405433849243,True
0.691296992257731,0.7623319611490421,0.2822235582545426,0.7170832423299064,True
0.7429667007502305,0.8399953695156426,0.710159146442342,0.8424374342013686,True
0.8687389242245727,0.5618307285714877,0.5270046767658878,0.7317539264253659,True
0.6566703810569685,0.8093655215647269,0.5073951835713978,0.8621790753169106,True
0.7664026188547203,0.7338168511464573,0.7696265911655419,0.8855302489444585,True
0.7551812324083962,0.7665070775707333,0.7578526673841938,0.7780692435349803,True
0.5333158318578496,0.44642504567306457,0.9357257990234713,0.9410492103079131,True
0.9464124700673826,0.7618727912447938,0.450328329663828,0.6925440881189813,True
0.8960321726511014,0.676921403178424,0.5704222268905991,0.8022532926735676,True
0.8596162844809797,0.8504744294139432,0.5752006349051004,0.755086903617448,True
0.45546502184308035,0.6331790779370522,0.6799746011743956,0.4659673434664493,True
0.7559896777222328,0.8523316606144112,0.46834417755388713,0.5803494672321333,True
0.7415859491186937,0.8002236345230659,0.8397183065678908,0.3984335868481447,True
0.7553853113761275,0.8849637353014447,0.7067718214215515,0.9542735574996978,True
0.6450636426858074,0.7946406330385761,0.7994444877439879,0.8858124000619427,True
0.8325580268690621,0.6052284024627531,0.8057752089579288,0.8030768011444239,True
0.885058054400136,0.8939610450427744,0.43242027634822805,0.8638626063116588,True
0.5972565308776555,0.7425976997447556,0.706099296441212,0.6632954701657442,True
0.8992705217723941,0.772597011792479,0.41429557831612757,0.6472971349502262,True
0.8598693735234944,0.6154297113715902,0.6773672998879244,0.7726406100368116,True
0.8598127779306677,0.7221043264853944,0.5023043464920359,0.8157357257715535,True
0.8009233121221715,0.6692290798317173,0.8820839305477995,0.6964051472893308,True
0.8734188757902734,0.8571855279030095,0.7069548774932133,0.8452149868385502,True
0.8332153636759412,0.8996152440471668,0.8409156300351747,0.8548617456600511,True
0.8511178119895576,0.8930824415184297,0.7589500405505772,0.6365797430677458,True
0.8737271383490897,0.5306055047717887,0.675652133552706,0.7057311430103003,True
0.8909266108633174,0.8294371192754406,0.6140312003687968,0.48742722849736214,True
0.7210908383098904,0.9345185034206268,0.40873855955784694,0.6111203406243085,True
0.9904512035021136,0.8277908036615138,0.8043944137753463,0.9508793460268857,True
0.6611981163826652,0.5602266012227393,0.5504729934139589,0.8044928079227955,True
0.6266023391677044,0.6615182660898508,0.9316875870663824,0.9319102525291159,True
0.915150169659436,0.7587160664668936,0.42499639781987336,0.8534444333965041,True
0.8871268182374136,0.5678981220922568,0.7584943687093776,0.8856431871562065,True
0.7519272456117148,0.8927148331301272,0.7253699306697099,0.5995156931218102,True
0.6196900873333218,0.9410777319563878,0.5261229910092503,0.9127846774115697,True
0.8586176070093596,0.7858309689084759,0.42371787270962535,0.9298409119168305,True
0.8086654394468357,0.6299115917298076,0.21808107732033885,0.6711462812041463,True
0.7991382129787672,0.49778354754577286,0.7458800909834704,0.9378142843715666,True
0.9544533465608609,0.7985874180659194,0.8387269792445847,0.6948097190167138,True
0.7448532907658657,0.9338244969837131,0.5795412063697244,0.6255001145399077,True
0.8577005226992069,0.7451316708277343,0.7041314224925704,0.837108758546871,True
0.8251621705521797,0.7825341057702712,0.5159744706906936,0.815346470882394,True
0.6627871446937157,0.756580883632076,0.6543433205198267,0.8510184812090558,True
0.8651927983463524,0.7911090103557682,0.6076691704374598,0.7689619656598161,True
0.6605551300286527,0.8779823153084926,0.7770251446854033,0.7984675542521126,True
0.7944756098074008,0.8623481062555622,0.780750738289736,0.9204144479192629,True
0.8593721389295161,0.7348088075799537,0.8213375928326994,0.5805654387020722,True
0.835800171559381,0.7976925861577497,0.4072962786861491,0.9167630448729415,True
0.8110910541591114,0.6718143421996322,0.806137426259226,0.86346243779966,True
0.8702545102576862,0.3218265823960548,0.49503539161130383,0.3887478982689441,True
0.6561031596545362,0.7922678185193168,0.7984163130885087,0.9810941064040435,True
0.9348079428074342,0.528085168592394,0.7013665031472847,0.6156582798281701,True
0.9779735570243221,0.871075197056084,0.8863308964297235,0.47930116917037063,True
0.6375698962250371,0.7739631444224135,0.42779514783135014,0.8287010788103232,True
0.950693426360546,0.8165935269032628,0.5762924739414844,0.6887090639711548,True
0.880240760186888,0.9459042640681834,0.6183366235166583,0.7909990014435914,True
0.9480947505593136,0.8827989843721151,0.6463635618401506,0.8705287050093709,True
0.5665930397053413,0.7776546162099892,0.5731918349236155,0.7663117844436776,True
0.6941668577527851,0.8707508420394515,0.5737481287171313,0.818484791470768,True
0.895854612466712,0.6068168598768935,0.7934774008918355,0.846620336968604,True
