neighbor_count,median_neighbor_depth,depth_variance,rainfall_24h,rainfall_48h,user_trust_score,is_flood
6,0.7005827543407261,0.01525914074353779,57.44209359003089,257.39323012247377,0.9187146311994695,True
11,0.36556898144038447,0.457654264568384,202.10114084847828,227.321733673117,0.5858551806702753,True
10,0.2419265901244638,0.22806585346247116,76.701970664155,153.21367816794188,0.7980646148080494,True
8,0.1719615008824871,0.04298472658281602,40.05304666412914,184.58552474324912,0.833170561888449,True
5,0.787634516339232,0.339150859914399,119.44491670945843,199.24521310571134,0.6113280904973427,True
14,0.8472535288227022,0.10157609437957216,75.83777070072784,132.6003010583075,0.92285243690511,True
9,0.8744736206375744,0.3896929949122752,88.06953930614499,151.95346778732025,0.573110193576367,True
8,2.7775967790580083,0.06222000034397749,40.5934001170374,83.11272123181092,0.7799779894002646,True
4,0.35822990183347814,0.014938498281663685,96.43464227738062,131.03168952547267,0.8855782440564423,True
10,0.4120686781872289,0.04778645048227132,135.9578200688863,216.0282928186525,0.7642864571853464,True
8,1.1942197994877095,0.22887635485316588,57.37248337673621,238.3891546797534,0.791260173249809,True
8,0.2444068934371554,0.15761789430560147,242.9617708270971,128.46030428278087,0.9189070706309805,True
11,0.673335167527825,0.046960474115014826,213.0356157853305,122.99924597275336,0.8500134935057501,True
3,2.191573253641066,0.09482359608040275,129.04173468905373,225.70355567154672,0.9327603676883913,True
10,0.21720934479743784,0.03713189347803966,69.53754067477936,302.9776764360592,0.9285718003739993,True
10,0.31662249087676547,0.30088156639478036,98.99462389734992,235.57963205779186,0.921498413488944,True
6,0.04524680393937708,0.04516496860921457,160.31390021060378,172.54434494974004,0.7443245154988165,True
12,0.520694371635229,0.09757024625973149,69.20528617392749,195.5883628048702,0.8146701021939,True
6,0.8342629032587018,0.39782906999941003,63.004554852457105,290.98819749859746,0.8049635976014591,True
10,1.4250550028402136,0.44425442337125043,46.81694923713246,194.71768189280738,0.7884830998328716,True
8,2.419665581664717,0.08204452584145343,63.19107748469244,409.00624811351133,0.9186994547302715,True
7,1.7770557217221887,0.24000252677891087,43.91198580403007,141.56336840148435,0.8711741294121618,True
6,0.6650745919805339,0.4538860707812414,99.55094364117657,284.55166747432446,0.9007816247584927,True
7,1.5559867972227461,0.1383651130404174,151.50247227663917,149.90067170034794,0.5739687049629095,True
7,0.6551213909317362,0.4102362880726503,74.96170963453103,229.71901732419724,0.7186042187263804,True
6,2.079036752130627,0.23847690061932536,53.73937892362669,170.09657038678648,0.951858280173709,True
9,0.3738596890866863,0.22092026151973224,137.9973697683982,173.88483228490733,0.8603508573392727,True
10,0.40421028769237277,0.13263625764245593,244.8602368136127,204.78970490682858,0.8918240953792215,True
14,0.7255311312786694,0.17925727105987233,78.40322508151024,62.01980699639058,0.9912607610226063,True
10,0.3474150694537408,0.018083109745829006,87.05662971703417,160.9167714359639,0.8412961047431049,True
6,0.33708530814538373,0.038339462530072276,70.69090973209667,104.32595719593922,0.8857641678700021,True
6,1.0230185115553645,0.14774981031271622,59.20951716568045,275.2015892056137,0.9621436271890853,True
6,0.9281492603345287,0.12901308316297677,242.372112786017,182.894259437825,0.8073158762727678,True
10,0.6427250566089554,0.01700830504377288,195.1482663082696,156.90044710011094,0.6656867942725035,True
12,2.172565388376954,0.10948153226761648,153.07328642566495,145.30720624308222,0.8901090830905989,True
8,0.11351571872419482,0.20160986368210204,70.74008764488016,106.27478369394882,0.815310628144238,True
9,1.3694861927974125,0.1729232967487521,96.39595445408496,216.3683154361726,0.7958671934572598,True
12,1.6379844456578652,0.1969762459311375,38.42246185016565,275.5708095714942,0.9517419805467549,True
5,1.3460627342755171,0.17764936494965303,70.60793501880727,104.2370730030938,0.564453888043582,True
14,0.45318894094632467,0.07903803493484753,49.291007810233545,384.9079101009006,0.9222507464185572,True
8,1.7020853429500824,0.15455441386093485,135.74654797521669,243.30318824752476,0.7514528225028665,True
7,0.5820860085024123,0.012846827798800128,53.67737208802531,65.85468432413907,0.9051733526001667,True
11,0.3527616926909495,0.11426658979945621,134.3541673724209,189.42199443578426,0.9380644511134884,True
5,1.0809127395859832,0.21645786276559018,80.29591848845051,111.11821536445146,0.8728362673590379,True
5,0.283853470676813,0.29171914891661416,119.26142769376207,131.43825730169368,0.7844909891639463,True
4,0.4445564081555979,0.25539603032854735,141.63373711179446,204.60798917418265,0.8394967558778121,True
11,2.2158642538117226,0.032517002736623515,91.32715736307249,321.67659090467026,0.7557845147788508,True
7,1.0365780840485714,0.11914539156180326,63.17954161018601,410.1517719253203,0.9668791903393328,True
7,0.15503597587977078,0.0286043119395288,167.05736858941498,232.45375616804026,0.9195846656210843,True
8,1.9954085068488379,0.053495802238984994,35.38064104131811,328.5897834804827,0.7903184332051013,True
8,0.6525997395784204,0.08729063513842712,81.85324843116275,149.46552569782702,0.861660217382719,True
8,0.8568363052067485,0.16475549614365456,123.7412937931818,133.5525825349625,0.8852833518714622,True
9,1.8621272959383737,0.006025329684662472,88.02982131124416,277.5106570052956,0.9184705157427373,True
8,1.2547443293146168,0.17121168028101447,65.65235308772705,325.59604027955703,0.5377529851720633,True
7,0.33420598434421817,0.23194347365204934,95.6689562298506,271.1501981453188,0.9525248277108957,True
5,0.7763852722885932,0.11919916107629486,47.944021777498165,168.8182681520331,0.9167690975387336,True
6,0.4831184440148396,0.2460923478727482,38.25010568075422,118.14313079475957,0.8361872663278463,True
5,0.4889488105624233,0.34132377602551056,100.01035329035487,184.40031530456875,0.6762684605470188,True
14,0.25960354918880624,0.006327912314370106,93.08597753488444,141.33486209806142,0.8249232145461891,True
12,0.6736547130093254,0.05310791750143767,106.77465248133613,227.5843946765372,0.6340166305942562,True
7,1.0562650429535947,0.11783262654314641,79.81122919545132,106.80258638028634,0.8366807159275744,True
5,1.9120619769081046,0.2741475090037328,104.20024790974858,105.9891474843899,0.9099980265131666,True
10,0.3897879894368245,0.22691945307047567,150.91158114991546,138.17339572340913,0.786418855134116,True
9,0.17999441628223176,0.03583942714116824,42.43923476752033,220.12650829047496,0.8976584754934879,True
7,1.403595657674148,0.24446542273655975,56.00804411542683,179.58307390735018,0.9601619954733083,True
7,0.4717762902821658,0.12368022634356812,41.90418737514011,192.83821325350124,0.6383159281754229,True
10,1.5297327353056565,0.07877827232130154,230.22945026975475,412.5299791846869,0.7081995881903854,True
13,0.47627430072118165,0.12941085207255862,69.18674842503594,271.542693383586,0.953997462496596,True
12,0.3804161329219133,0.42302797349343524,58.58239475614832,183.3650028587884,0.7690416493008738,True
7,0.4850103556851784,0.8937511973608722,59.04623567076969,233.25367201825432,0.5849939163541764,True
4,0.4637442449936671,0.08670865319604021,96.9645046551505,164.74703742575505,0.8413639667669378,True
10,1.3651010810900792,0.08634225269518263,110.59196962191466,263.44155330317653,0.8181069858860928,True
9,0.6661777791599239,0.039987927363395556,98.8658362616462,149.04199686974883,0.7615900999100341,True
11,0.5645623955692731,0.03660049131235412,26.584192232090274,208.15735100872757,0.9433734048016762,True
10,1.0987188266642531,0.20497091540811688,144.31248774372636,172.93893049278765,0.7863226518186219,True
10,1.6238001031841205,0.47616926203723087,64.51442262256676,114.5830699768464,0.8374384368140378,True
7,0.6539354710817074,0.020695011232321536,88.65303125312599,268.5798371819559,0.79154274061918,True
7,0.0995781591735685,0.1482612754912492,86.26343537397639,334.31956070067895,0.9666414203416652,True
8,1.8077612062343489,0.014544424637947341,50.52912744434819,261.68904759435725,0.9125130509348698,True
6,1.243875097443492,0.24989711657438904,196.0078283096274,278.9718214442327,0.6009032805788659,True
11,1.019314658959755,0.003484916692653454,69.0787985370175,167.72471336645043,0.8288654121850967,True
7,0.1779262137809008,0.1675786435307655,38.23725883219524,148.87830548408,0.9664295378779988,True
12,2.0142440747890538,0.3671245119477586,141.02222000216923,111.25359825874543,0.7288655445642711,True
8,0.1066571944786018,0.025956330630317184,107.67034803004643,194.3750955453258,0.6377555972656894,True
10,1.0017491492651573,0.2197026217774957,177.07329155937276,200.49554693218434,0.9400275051803975,True
7,0.831578482016525,0.15212064551647195,125.67221738664657,283.7846097552654,0.8459258478515138,True
8,0.5468203794212672,0.19284275216428515,167.10024804381075,148.27512052407658,0.6975470916697021,True
6,1.3343054999546742,0.10680294335841714,70.27745772506537,193.6854509424412,0.5825774528848426,True
10,0.8176553335023798,0.27699132523732456,185.3320686884409,139.63854233516838,0.9296851337850894,True
6,1.2442453968018081,0.01771189762449583,72.50128111417622,143.65334822022984,0.8458328580231574,True
10,1.0697845080929156,0.22166032161439453,186.6103474285627,93.212374609286,0.8649660607893673,True
11,0.01394846838307498,0.08779924043462664,65.68149171716091,257.85780027658825,0.8916708529481556,True
13,1.211679661494043,0.2879952696764149,103.85892979042646,154.49504506262946,0.9709601678482843,True
12,1.4458581154648011,0.03171295993180777,35.98258371901692,229.26260846666833,0.5964552725184786,True
10,1.0934400911006288,0.4449845639039737,133.50481648257852,272.07183775592176,0.8839945857060845,True
5,0.7581514016453949,0.023520683320850812,146.14295183653115,226.87697011172574,0.8242848278417823,True
6,1.6010888964386076,0.052569317359865225,46.08781621050841,172.27451799147101,0.818376990124236,True
4,0.3822555627837595,0.016768358106804854,94.19260642795238,115.04546163877363,0.9334701582944646,True
4,1.2352589387423214,0.17203782128024803,100.4057489438191,391.52310043379356,0.9521666006696459,True
4,1.6213492848420545,0.04075084401908239,169.54832976568485,334.26078952923115,0.8256275897674636,True
11,0.8844603860113802,0.22354397139264953,22.464795547002403,100.31586598114063,0.8647678197116232,True
10,1.6943316080067048,0.08806006516239366,74.73922764473738,253.35125299690714,0.631768998947263,True
12,0.7401150695705365,0.4306107559769645,144.43889689962842,123.00971681508435,0.9143746902118057,True
2,0.45491352495769577,0.012961968755492768,91.7888422572959,162.7086452013489,0.7810308877283719,True
13,0.3478134066599147,0.24322981109516598,232.39255412557088,166.85896902420635,0.3758633135526936,True
5,0.5732223533800986,1.0656266845243438,60.4113510279202,394.5077462761127,0.8100653962670988,True
7,0.2158111071024671,0.025596618232073723,101.54213557515308,302.4677130264257,0.7857293656316897,True
5,1.6035132703718533,0.7351300232058557,147.12071595201851,185.8093813429793,0.8761847706194743,True
7,1.1089333683286489,0.021595217437759197,116.11569400159172,285.2554880067302,0.886370131235505,True
8,0.7312017425200622,0.0062788343682896736,93.51699480695301,363.80741654596045,0.664175704448995,True
7,0.9149724985848527,0.5212054345419594,208.79999889059928,144.64269250177978,0.6909071322967412,True
8,1.115509466923727,0.22303659024062036,111.76293481437268,267.50001904911153,0.938372884410206,True
5,0.32008904099003255,0.41990081790687284,169.55569301753175,131.77968793156677,0.8373831978386159,True
7,2.01146439651844,0.2990028761365277,48.81183575529826,198.4667182491947,0.860219091713555,True
8,0.9304156588680756,0.12224742684121018,135.97458128093174,136.48068113306513,0.7619830635106365,True
9,0.884530183894859,0.040013276874708126,148.49445472343552,132.4197224499551,0.6986862835250478,True
4,1.5218440671591023,0.03273658158444772,59.286403214354436,94.04965341163695,0.733199276851319,True
11,0.5542979148382491,0.26518094284391175,138.86942784160976,271.2788619113804,0.8650857004107101,True
10,0.949998314112131,0.05311098050852871,63.327868245170116,232.4077300111847,0.77456924552669,True
8,1.9826693786709813,0.13980486676515855,143.66437672891908,124.04056618696883,0.8601683746965719,True
6,0.3842196922512209,0.20837224123728487,81.91481410660413,154.32211296911743,0.9238957564860885,True
6,0.03640192132959249,0.13786733474896734,147.76133958140494,166.15054642889743,0.8849559495547027,True
12,1.5911227846735836,0.14213222455991512,50.47758214470206,337.5317278823012,0.9703556470677103,True
11,1.0933006257951847,0.41996317418757956,71.42186027237004,82.35847328155769,0.8475763558506207,True
8,0.3290944022405363,0.022332856968819884,68.65852330175501,413.74103774517346,0.8862909212529121,True
12,0.899186328044536,0.20077056631604964,100.50221041308478,156.7659460409595,0.7426777355705153,True
9,1.1095948012435766,0.043934070212819795,127.40465124593021,272.0329236684715,0.807170664899337,True
9,1.3778929658469905,0.16024863338714046,135.83524895529652,288.10940862970494,0.9704919616926245,True
6,0.6220232870375673,0.6242218153331712,54.60419583328034,168.91865503001696,0.9632497747949198,True
12,1.3727391236145345,0.31733406631355726,63.43197027026417,175.9707057175528,0.8541434265802382,True
4,1.7196085671404975,0.1911162671105574,23.359687496927748,325.15624522434285,0.7828226833862869,True
16,1.8450619252238432,0.40628149698741817,58.46522174249888,119.10917722233425,0.7871168798910146,True
10,0.550280810606968,0.1560021212628296,89.82035525734368,49.01492748786951,0.6508347813365065,True
17,0.9044121689670847,0.1548694948226632,103.28371855419266,159.83681746565335,0.9096260856689665,True
10,1.658836071557861,0.43101111053357344,103.81400114556506,433.93476217556434,0.9777371210721887,True
19,0.6027490909014198,0.02672803353834956,95.93382993954256,121.51318962788282,0.63649882780229,True
7,0.095852262844596,0.5331570416944933,116.63204413478368,163.56034201987228,0.9538115542541451,True
5,2.7050724707071114,0.05490389656109165,61.02858257227397,301.34113990651554,0.8157018093706447,True
9,0.30295560178390935,0.027215109284877134,49.90112720564735,131.8236518996327,0.9440860470719643,True
7,1.3431544571198306,0.4380808360318499,71.26494334214293,162.84429578203537,0.8943151673526404,True
5,0.21401312734108618,0.06754004723438499,142.5960072426835,267.8231725577366,0.7804892496971524,True
8,0.8528401163718898,0.26782406619538296,90.26377871214736,206.19612496752714,0.5441380805284134,True
9,1.5668617280553758,0.012251597868597985,60.7001046598804,232.24979783818154,0.6434626749808952,True
5,0.3610678175173004,0.7717153623982229,64.74750611234461,222.59342880856164,0.9486518436144981,True
7,1.93002586940691,0.0632159876206924,63.487749374450324,107.12570284275064,0.9139955243467867,True
7,0.39776180877491263,0.02994372644078623,56.50554915389827,123.87833836744045,0.886266170894141,True
10,0.7444223601210528,0.8202782630280387,84.56628058633952,140.91952386187353,0.8277956939467853,True
10,1.1024377096370117,0.040524199402615806,93.4889737808534,204.24515853715067,0.8770578402939369,True
8,1.051873853295521,0.022032896387594064,72.57488687781469,160.12695924735758,0.9702176512216263,True
2,0.27582835035229264,0.04189834892621491,98.64582752524954,236.71938978710662,0.7823840466139412,True
11,0.7636827724329452,0.3285043015953523,136.3205787504651,166.8682898495864,0.6866949518291724,True
6,2.4825933733006518,0.3714307927332914,88.9092004051656,152.6633765095437,0.6983120632440339,True
10,0.6158358176419928,0.11313122396434352,95.83571075785298,61.54071577259877,0.7322185022132022,True
8,0.3511010880541791,0.10367422119230285,153.91592390833168,202.7577645195634,0.5297677091523607,True
5,0.2835303361747147,0.38264468448953526,99.44230907313016,159.90120595517968,0.9458466929799811,True
4,0.07426905617034246,0.25856518998005207,93.41981028025612,276.39817001134537,0.9053004618891723,True
9,0.7915348961189876,0.3337512820461712,64.6053410853873,140.38036934432213,0.6542325358127944,True
5,0.745856119716719,0.08799041525924031,25.411554187682377,230.54495068165787,0.554723419475215,True
11,0.09347754792005931,0.17035894763613213,95.49399647536313,143.0018199993406,0.8873182019598688,True
6,0.18564598509655597,0.0854413964269291,104.60488631902393,219.51310975333863,0.9133531456509699,True
6,2.01987179673178,0.10999903347316338,47.094707553664044,252.54085453673497,0.96502994167189,True
7,0.0794153326270611,0.0144561363594857,117.28533831857195,203.73218792670377,0.9802769787761557,True
11,2.627477369376378,0.5785783605904429,108.51184243821392,125.499789120269,0.8342325489384632,True
14,0.8994625096584867,0.2815386018181242,85.00022305610295,184.84654155042563,0.9405326092099524,True
6,0.37439213238310615,0.06280243453121113,146.3728449319717,144.63424217046776,0.9353204877786364,True
4,1.649553179360288,0.2602098260614553,47.00139268792876,165.18927891884218,0.7574214426766122,True
7,0.5239607209489057,0.002086518760867993,119.04987718786984,225.86887668126084,0.8530736612213957,True
6,1.1620503478072477,0.2650293342090921,104.25449370384541,192.95541229568192,0.8333287282854343,True
7,0.4823369649169316,0.00874134283579687,77.1598979809414,137.55815839373614,0.5873497142810635,True
6,1.9288245983510937,0.14210947096938326,148.52757445405484,130.4993160449632,0.5497192482656773,True
9,0.5706927832625143,0.019257485885987833,53.631328102106465,310.4512546023617,0.38694490409527066,True
5,0.3907822153515439,0.19577955980199493,61.65984036927717,132.2737665286348,0.9363239843133427,True
14,1.844304052943806,1.2763258845550591,146.11357248874495,421.1910581859321,0.8127180189728578,True
8,0.12536054861581117,0.06645065915507328,161.64449774612046,442.48364016197297,0.7744697445636171,True
13,0.7038935807834569,0.022199610070690077,106.15123583564697,345.69973924597883,0.7499971115731714,True
5,0.9521276362156585,0.5121927673931016,119.70242750757234,255.02771387149528,0.7593812725940748,True
8,0.8435656614238182,0.5435752676725861,61.50898534187513,274.26831078336625,0.846323024296203,True
6,0.6791086937095974,0.26883094660731754,39.124681421882464,208.36096173320482,0.7628361431899934,True
9,1.012506530625563,0.3132340718042126,126.81131273709616,180.76816839464772,0.9066757832619526,True
7,1.2202782768969385,0.054877442425372326,75.33057201766242,328.66508921785965,0.5956633075963382,True
6,0.49265265699871386,0.05612605026872567,52.89168485132599,162.33097579524718,0.9621618419029248,True
7,0.7149351037650371,0.15003372007501847,32.44172595779741,193.67717439680968,0.9686463201329678,True
13,1.6728760010521186,0.4546689957576023,64.61991653904782,113.92500166709266,0.7589078880453387,True
9,0.3394850830027267,0.09865794182296496,53.15457992853162,257.83583946970333,0.8801383926748866,True
4,0.3318059130201893,0.20503376700556242,112.13038771605027,433.5853397322789,0.8511808418913404,True
4,0.40759694691347725,0.5122012427827054,181.29295195631317,311.93697449374827,0.6880212611662043,True
6,0.4833425392620581,0.06608059130144368,158.40530370414166,361.67818685326154,0.6762806325112989,True
6,1.5319366809646515,0.11562805453600639,126.73521233408434,256.0857548850667,0.8837566071136079,True
7,1.267837374562572,0.34653313689311127,60.23339996382367,160.52312380353703,0.8418580458280184,True
11,2.2333904224626817,0.13386126577420016,117.8396945669677,164.83973020758242,0.9854355424745375,True
8,0.688531075026153,0.03297275023247512,49.33994528955412,224.65734791605354,0.7502141295908813,True
9,0.778509021777,0.06806526107332471,141.16789929172631,387.44054556965307,0.8838366211274916,True
9,0.6796696292660034,0.3120593217463244,69.34102819330167,168.38254074388038,0.8606047227802079,True
4,0.5387261547119204,0.3136141043770022,70.63352853109762,76.03540476568156,0.8909833165254617,True
14,1.2010299652920846,0.2039712239900441,129.02870036168883,160.6879392377284,0.785766321205587,True
8,0.9008989106010951,0.07222059743356095,210.88182478805618,225.10179076247226,0.6047623721420374,True
14,1.0583006647307056,0.01680754354789999,120.27527511152138,257.3168372003399,0.8337341372532846,True
7,1.0351004878660366,0.12565935184254062,65.14306702610317,256.84078062404296,0.866857174551064,True
7,0.7258018411041216,1.7975980531407971,173.97974146464202,185.47475048226693,0.5968724322033477,True
5,0.7895280880272886,0.1410136821525072,64.41154583036689,333.43367377322426,0.6989118853400027,True
9,2.0965411891786103,0.04481385749605848,99.09045924274766,197.06454732831514,0.9635478725094623,True
13,0.4788862547149508,0.12523568907278765,63.57634617881796,116.55426552653839,0.7948958756027471,True
13,0.18516032286888012,0.2247209515512174,49.912782531230214,166.5492352014565,0.9078708973458767,True
8,0.0963277902868489,0.8376608098049373,99.97836372119781,269.7089341954865,0.866708068256678,True
7,0.3032327233112809,0.09231037744612891,138.87405246414508,143.04853067337334,0.963511193533332,True
9,0.9920022532859362,0.02097203189060713,92.15682053918485,231.3763780793357,0.9540332376080115,True
4,1.1882818599292864,0.07038957245670695,53.37982962667897,397.1711039753607,0.9455560032239415,True
7,1.2606629639014788,0.5298288659741414,154.68922316300225,139.41156246255474,0.6742219545189678,True
7,0.25022555472831676,0.18641747283934398,66.78570050274364,208.66623290163795,0.604197922343684,True
6,1.0261830872181896,0.030441812320826503,116.1070641404479,285.6089690351816,0.67606008542789,True
10,1.5611272796112625,0.017697308237495362,69.64008184945847,233.78751524396475,0.7432287610871633,True
19,1.4920207600796511,0.023733379219564484,118.47546369019632,214.1271692232845,0.7068581718917318,True
7,0.42648869389197636,0.19003703349274015,68.09730914439344,137.4668503011515,0.5372495589519031,True
14,0.5741966867437109,0.27453956088783465,169.7237719571836,247.70392605322763,0.924834722331339,True
6,0.5255081687120388,0.04208410607313766,150.66081048767148,236.35321720496623,0.9229552039968864,True
9,0.8398921651318719,0.21922336328064193,166.24848795059333,302.70541243467835,0.915754753960933,True
7,1.173133300633107,0.2146886357081834,230.08447650562726,144.12507571237265,0.7408339233394368,True
12,0.96260493278144,0.01377873830053198,92.15027469594922,213.82458710738885,0.7912768098289986,True
8,1.183101664726495,0.2525919967652534,195.7010480369729,189.72136088618683,0.7117666232842565,True
6,0.3775183980315343,0.2732427451983836,40.280769558111174,126.96479650027909,0.634747266276524,True
12,0.46084875076215986,0.16363534803445756,77.48892716828703,259.97476442732875,0.9353482822260345,True
11,1.2249265830309972,0.21746704738162248,97.71767558158353,152.34114831863462,0.47617176536126093,True
8,0.5748505026391197,0.5617220536843931,136.53057501970696,145.1566145399335,0.6197535463407455,True
10,0.39721015815057165,0.09197219980519038,60.208270954547196,235.53813877409237,0.4767463317102015,True
9,1.1210987867359954,0.07353977603432606,73.45144605983819,333.4933782272021,0.7708966585355888,True
8,1.1205354731932635,0.42096009828771885,106.84708043244159,88.1867892705593,0.8900948635777305,True
9,1.3190767932408705,0.06298458861119931,50.82091196381536,374.4364626621184,0.8686861181574704,True
9,0.47346441109506643,0.06601252740202761,131.2373983153834,172.9810499918386,0.6724830472203123,True
15,0.6136127131115828,0.22662265088132003,117.5794295501205,133.2896502709515,0.9107437422565544,True
9,0.7372899351017219,0.5453892997860946,39.987196830111095,198.33872858829608,0.4600724254096203,True
6,0.498439670547556,0.05514981058482363,64.86207806422806,398.487147870773,0.9509423442107661,True
11,1.5379652444951486,0.2624605917003375,128.74468631293993,268.89035336833194,0.7958745066522227,True
9,0.9168467851560713,0.10502410119718514,172.13690580990465,320.5212972936574,0.8461667827234332,True
6,1.7960080377975818,0.07832430399364163,21.221292614724547,211.13652631072642,0.6080182009355501,True
9,0.6028548725857327,0.11535551208210382,83.8035939510757,134.5632714583119,0.7130457450185285,True
13,1.605075654442559,0.06136367818982277,81.15547789229342,206.814016734833,0.7968934569772312,True
8,0.6246067911951771,0.33101187278674554,108.5817255584309,90.40370806448446,0.8677425747528624,True
7,1.5104283581461062,0.2804142449887101,47.61751233827165,163.13298896205532,0.41940730678717636,True
11,0.465864033273734,0.11213329938980339,101.81113822312025,274.97805343403786,0.8072334772319604,True
7,0.16194808197246774,0.15120093440051552,122.93767389590222,101.51123402965949,0.6014856622521333,True
8,1.6075306843989854,0.28483006091248475,38.91572486095778,143.80252143529933,0.8240634681016239,True
7,0.19480150778655392,0.25369469908896036,61.77626078327519,282.5615251882067,0.6950065889210172,True
7,0.5368508646189782,0.14884604544810603,181.00490523339968,282.41865145538344,0.7947673064132826,True
10,1.4025749138540151,0.06505603031224703,117.60504771339129,114.19687070866884,0.6610490929549545,True
5,0.10205801992509561,0.7244158782332272,53.65137053938437,384.92251505778665,0.9805966291762387,True
7,0.8070103835311176,0.1286035949612909,56.19450568046151,131.18209515965518,0.5805565234406624,True
4,0.09936353201771185,0.20185402256583485,64.27944271990802,272.4309284950171,0.8936262444563546,True
7,0.15463098271288275,0.25917018907326556,186.5988826986344,221.33349710908146,0.9421031555303128,True
6,1.7713911236236912,0.10714241213202276,75.71472453132186,205.19382428205688,0.6489127560473096,True
10,0.6979618373693787,0.527073482684971,31.58033773733007,132.49561198836767,0.7846398618716464,True
8,0.6146354220681148,0.07988153859018243,17.94284742165643,141.5574679779774,0.519470763473568,True
3,3.149322381993373,0.25819421737265835,57.38501660586537,239.1639610454446,0.879813213299681,True
8,1.1466057273724932,0.5181150587453526,86.97476719401826,221.351991447386,0.9393113641665998,True
10,0.2484259110781105,0.2548249895266724,54.19475509480306,283.91050934699325,0.6265196272086293,True
3,0.3633334526950722,0.05232761278908743,40.72862371800074,286.6736050451144,0.5991045518036305,True
9,1.4481691795078293,0.06669950383835783,66.68271715988398,189.28618621759168,0.7732675939874354,True
